2012-05-13 18-49-54,104,如图所示，在△ABC中：（1）画出BC边上的高AD和中线AE（2）若∠B=30°，∠ACB=130°，求∠BAD和∠CAD的度数
2012-06-05 18-55-06,176,表示平庸
2012-06-05 19-08-31,122,也加偏旁组字并组词
2012-08-08 18-34-20,42,读后感400字
2012-08-08 18-35-20,38,红楼梦读后感400字周洁(2) -读后感
