2012-05-07 13-38-50,34,JJ比赛录像回放
2012-05-08 08-38-13,20,济源日报
2012-05-11 17-52-25,26,管理信息 - 商务中心 - 有色商机 - 上海有色网商机平台 -
2012-06-05 11-43-23,32,济源日报
2012-06-07 21-19-42,424,济源日报
2012-06-07 21-16-45,126,济源日报
