2012-08-07 20-55-24,356,è?1ú??óê?éí???
2012-08-08 20-54-24,88,涓?浗浣撳僵缃?- 浣撹偛褰╃エ绠＄悊涓?績鍞?竴鎸囧畾瀹樻柟缃戠珯
2012-08-09 17-53-12,336,铁路客户服务中心--客运服务
2012-08-09 17-15-44,261,è?1ú??óê?éí???
2012-08-09 18-18-00,232,郑州到深圳机票预订 - 郑州到深圳特价机票 - 郑州到深圳航班查询预订 - 携程国内机票预订
2012-08-09 18-04-59,182,铁路客户服务中心--客运服务
2012-08-09 18-09-30,98,郑州到广州机票预订 - 郑州到广州特价机票 - 郑州到广州航班查询预订 - 携程国内机票预订
2012-08-09 18-16-38,82,郑州到深圳机票预订 - 郑州到深圳特价机票 - 郑州到深圳航班查询预订 - 携程国内机票预订
2012-08-09 18-11-08,78,郑州到广州机票预订 - 郑州到广州特价机票 - 郑州到广州航班查询预订 - 携程国内机票预订
