2012-05-08 08-00-40,289,新京报网
2012-05-08 08-08-07,119,error
2012-05-09 07-39-34,275,大公网
2012-05-12 09-04-28,1303,无可救药爱上你 Possession(2002)
2012-05-12 09-26-14,216,无可救药爱上你 Possession(2002)
2012-06-05 10-40-11,93,ERP_ERP系统_进销存|生产管理系统
2012-06-05 07-38-50,90,??¤??2Excel????????¨-?-|?1???????è????-??° Excel Server??ˉ??±??¤??2è?ˉ????o?2003?1′????????????
2012-06-07 13-18-43,109,厦门康辉
2012-06-07 13-56-19,74,厦门康辉
2012-06-08 09-25-34,597,无标题文档
2012-06-09 16-30-01,61,厦门市财政局
2012-06-10 07-27-02,5,广告
2012-06-10 07-24-19,4,广告
2012-06-10 07-28-21,3,广告
2012-07-08 10-02-50,47,大公网
