2012-05-11 19-55-55,1026,【LOL金属大师出装】莫德凯撒出装S5天赋加点_金属符文_LOL太平洋
2012-05-11 21-23-54,995,【LOL瘟疫之源出装】图奇出装S5天赋加点_老鼠符文_LOL太平洋
2012-06-07 20-29-55,626,说谎-林宥嘉
2012-06-07 21-21-46,424,虾米音乐搜索引擎
2012-06-07 20-43-35,315,林宥嘉好听的歌_林宥嘉的歌_林宥嘉最新歌曲 - 虾米音乐
2012-06-07 21-39-26,204,Death Cab for Cutie的相似艺人/歌手  - 虾米音乐
2012-06-09 12-57-23,388,Loop
2012-06-09 11-49-11,92,Loop
2012-06-09 12-47-56,62,Loop
2012-07-08 13-56-52,1189,【LOL德邦总管出装】赵信出装S5天赋加点_赵信符文_LOL太平洋
2012-08-07 11-22-43,98,虎口脱险-老狼
2012-08-11 10-55-18,775,爱情公寓3 – 搜库
