2012-05-08 00-16-15,105,【MV】Justin Bieber
2012-05-08 00-25-48,75,【MV】Soundgarden
2012-05-08 00-18-05,57,【MV】Justin Bieber
2012-05-09 00-59-08,120,【MV】Soundgarden
2012-05-11 08-37-42,424,【MV】曹轩宾
2012-05-11 08-32-44,253,【MV】曹轩宾
2012-05-11 08-23-16,186,【MV】Ulala Session
2012-05-11 08-28-18,132,【MV】Rick Ross
2012-05-11 08-30-34,130,【MV】曹轩宾
2012-05-11 08-21-52,79,【MV】黄鸿升
2012-06-10 19-01-53,109,无权限-访问受限
