2012-05-11 19-54-35,172,新股申购与中签查询 _ 数据中心 _ 东方财富网
2012-06-06 23-08-00,191,新股申购与中签查询 _ 数据中心 _ 东方财富网
2012-06-06 23-11-57,94,????μ·???è?1è??é????oè???3?????????????IPO_???é￠?é￠?é??_?????1è′￠?ˉ????
2012-06-07 21-17-38,99,新股申购与中签查询 _ 数据中心 _ 东方财富网
2012-06-08 22-23-11,64,新股申购与中签查询 _ 数据中心 _ 东方财富网
2012-06-08 22-24-23,26,新股申购与中签查询 _ 数据中心 _ 东方财富网
2012-07-03 13-52-53,34,新股申购与中签查询 _ 数据中心 _ 东方财富网
2012-07-05 13-23-02,122,违章查询
2012-07-06 09-15-44,628,新股申购与中签查询 _ 数据中心 _ 东方财富网
2012-08-08 13-06-39,59,新股申购与中签查询 _ 数据中心 _ 东方财富网
2012-08-08 13-11-16,34,新股申购与中签查询 _ 数据中心 _ 东方财富网
2012-08-08 13-08-29,29,é?????é???§???-?°????IPO_???é￠?é￠?é??_?????1è′￠?ˉ????
2012-08-09 12-42-02,144,赛程安排-第五届炒股大赛-金融界
2012-08-11 12-32-21,118,日行万步 健康长驻
