2012-05-11 12-31-48,40,新股申购与中签查询 _ 数据中心 _ 东方财富网
2012-05-13 19-43-43,210,新股申购与中签查询 _ 数据中心 _ 东方财富网
2012-05-13 18-50-13,90,新股申购与中签查询 _ 数据中心 _ 东方财富网
2012-06-06 12-19-42,1216,新股申购与中签查询 _ 数据中心 _ 东方财富网
2012-06-06 12-12-20,436,新股申购与中签查询 _ 数据中心 _ 东方财富网
2012-06-07 10-53-21,462,新股申购与中签查询 _ 数据中心 _ 东方财富网
2012-06-10 11-45-28,2979,娌冲崡鐪佸叕鍔″憳缃戠粶鍩硅?瀛﹂櫌--绯荤粺鐧诲綍
2012-06-10 11-02-56,2374,娌冲崡鐪佸叕鍔″憳缃戠粶鍩硅?瀛﹂櫌--绯荤粺鐧诲綍
2012-06-10 19-17-53,942,娌冲崡鐪佸叕鍔″憳缃戠粶鍩硅?瀛﹂櫌--绯荤粺鐧诲綍
2012-07-06 12-39-12,72,【股?趣-7/6】“利好”不涨
2012-08-07 09-27-46,752,新股申购与中签查询 _ 数据中心 _ 东方财富网
2012-08-08 16-09-38,548,新股申购与中签查询 _ 数据中心 _ 东方财富网
2012-08-09 16-20-28,298,新股申购与中签查询 _ 数据中心 _ 东方财富网
2012-08-10 13-23-20,106,新股申购与中签查询 _ 数据中心 _ 东方财富网
